city|location|area|num_of_bedrooms|num_of_bathrooms|price
Hyderabad|Shanzay Cottages & Housing Scheme, Latifabad|909|3|None
Hyderabad|Shanzay Cottages & Housing Scheme, Latifabad|801|2|None
Hyderabad|Shanzay Cottages & Housing Scheme, Latifabad|909|3|None
Hyderabad|Shanzay Cottages & Housing Scheme, Latifabad|612|2|None
Hyderabad|Shanzay Cottages & Housing Scheme, Latifabad|801|2|None
Hyderabad|Shanzay Cottages & Housing Scheme, Latifabad|918|3|None
Hyderabad|Shanzay Cottages & Housing Scheme, Latifabad|909|3|None
